Gene	FDR
ENSG00000165282	0.039370240432219
ENSG00000175606	1.45E-05
ENSG00000163565	0.010640207684069
ENSG00000143889	0.002983353204437
ENSG00000281165	0.017474890156688
ENSG00000160326	0.017474890156688
ENSG00000171522	0.002902680971137
ENSG00000181904	0.001340017389952
ENSG00000135702	0.045406196304247
ENSG00000178295	0.010443140017297
ENSG00000170485	9.77E-05
ENSG00000172086	0.00017684450644
ENSG00000064763	0.000159328549992
ENSG00000135829	9.86E-05
ENSG00000124608	0.029752522621693
ENSG00000174442	0.000548405916904
ENSG00000174840	0.000442081907919
ENSG00000086475	0.001118194581123
ENSG00000169740	0.000276740546964
ENSG00000135333	0.005100635643314
ENSG00000214114	0.017024712129176
ENSG00000125457	0.001959690293773
ENSG00000135549	0.002450980296324
ENSG00000104290	0.044086676382021
ENSG00000047188	0.037201472853362
ENSG00000236515	0.003904806129364
ENSG00000213588	0.003904806129364
ENSG00000118762	0.003171910998674
ENSG00000170917	0.00018659749549
ENSG00000158528	0.001129557018089
ENSG00000247077	0.003546635735525
ENSG00000163565	0.006589403680338
ENSG00000151929	8.82E-05
ENSG00000064703	0.001515585828809
ENSG00000110107	0.00033924316507
ENSG00000010539	0.000963957073158
ENSG00000029725	0.000671901074684
ENSG00000026508	0.000284618093488
ENSG00000100580	2.36E-05
ENSG00000143924	0.007165459554753
ENSG00000171262	0.000223745795258
ENSG00000116830	0.000371832052379
ENSG00000087088	0.003470002641611
ENSG00000280706	0.015023689414736
ENSG00000148300	0.015023689414736
ENSG00000178896	2.6E-05
ENSG00000184162	0.03693043092357
ENSG00000011143	0.015376618609066
ENSG00000113812	0.0041263297277
ENSG00000066583	0.000408753435104
ENSG00000058056	0.000828988659791
ENSG00000166451	0.001245129269384
ENSG00000104763	0.000224188403959
ENSG00000281306	0.02947554564568
ENSG00000169981	0.02947554564568
ENSG00000096080	0.001610750320345
ENSG00000104763	0.000420562581857
ENSG00000148773	0.019194324293346
ENSG00000172922	0.000241960629204
ENSG00000167088	3.41E-05
ENSG00000149716	0.04683674742746
ENSG00000113761	0.042166761968398
ENSG00000111684	0.003184754451665
ENSG00000142556	0.000484313680888
ENSG00000155097	0.000101685713729
ENSG00000198373	0.000376645807224
ENSG00000101361	0.000371832052379
ENSG00000147536	0.011060950772725
ENSG00000198668	0.000280980587785
ENSG00000143933	0.000280980587785
ENSG00000160014	0.000280980587785
ENSG00000189306	0.003517256909703
ENSG00000187790	0.003351374514296
ENSG00000206190	0.00044876552395
ENSG00000160211	0.000188567586844
ENSG00000167670	0.001445187896675
ENSG00000112992	0.000455144797564
ENSG00000132463	0.004764869464064
ENSG00000166855	0.001086376156542
ENSG00000064763	0.005677356233739
ENSG00000167513	0.004248061036584
ENSG00000284901	0.000107790187223
ENSG00000175792	0.000107790187223
ENSG00000086232	0.001318484378096
ENSG00000124160	0.019685634397599
ENSG00000224472	0.001016684362701
ENSG00000206455	0.001016684362701
ENSG00000224941	0.001016684362701
ENSG00000233890	0.001016684362701
ENSG00000224379	0.001016684362701
ENSG00000234674	0.001016684362701
ENSG00000137310	0.001016684362701
ENSG00000288185	0.000232012782466
ENSG00000104998	0.000232012782466
ENSG00000172315	0.006426723616851
ENSG00000104218	0.000558769287654
ENSG00000188917	0.047535610632999
ENSG00000156697	0.000341608884221
ENSG00000057704	0.01232587845764
ENSG00000109572	0.000104716210104
ENSG00000099940	0.008363986871913
ENSG00000130935	3.61E-05
ENSG00000148019	0.008847317698166
ENSG00000151806	0.010242757405855
ENSG00000141664	0.001195303316924
ENSG00000123983	0.000263576516145
ENSG00000137834	0.00204074311218
ENSG00000155100	0.000139642019122
ENSG00000184787	0.000432675805772
ENSG00000095209	0.004184259760447
ENSG00000116096	0.000123777900841
ENSG00000160131	0.043697181747649
ENSG00000197170	2.6E-05
ENSG00000132541	0.000106168614429
ENSG00000117593	0.001574325233507
ENSG00000005194	0.000935816665661
ENSG00000128708	4.4E-05
ENSG00000122484	0.000848203812418
ENSG00000197429	0.000294116232341
ENSG00000117395	6.9E-05
ENSG00000114904	0.000428920149432
ENSG00000186687	0.035640744501874
ENSG00000145604	0.002125727399437
ENSG00000183527	6.7E-06
ENSG00000101695	0.039441606254169
ENSG00000221821	0.013131796952128
ENSG00000049883	0.044522888119212
ENSG00000171320	0.028521532251095
ENSG00000198554	0.003477976723906
ENSG00000288445	0.002048101502135
ENSG00000110756	0.002048101502135
ENSG00000136897	0.000280980587785
ENSG00000164885	0.000104123015517
ENSG00000277594	0.010081480372453
ENSG00000278053	0.010081480372453
ENSG00000033011	0.001115433963173
ENSG00000117228	0.008823475117266
ENSG00000204271	0.000870679019313
ENSG00000148737	0.044536689652468
ENSG00000135002	3.42E-05
ENSG00000039139	0.013805254212487
ENSG00000170456	0.00034751254202
ENSG00000123609	0.001024482104189
ENSG00000166562	0.000100083134528
ENSG00000183605	0.000288342856952
ENSG00000100523	0.003081873386547
ENSG00000105364	6.29E-05
ENSG00000076555	0.029808202136912
ENSG00000085415	0.000105294729741
ENSG00000074966	0.016896014868875
ENSG00000275013	0.002629313925498
ENSG00000185686	0.002629313925498
ENSG00000149554	0.004282389995754
ENSG00000130348	0.004287437753147
ENSG00000137714	9.8E-05
ENSG00000107249	0.019744207310531
ENSG00000168765	0.000234830063828
ENSG00000176108	0.003382493039763
ENSG00000181817	0.000150929202063
ENSG00000173193	0.006023090839967
ENSG00000160959	0.001302666250978
ENSG00000176396	0.000300649594605
ENSG00000189050	0.004542692652821
ENSG00000187522	0.000241781158073
ENSG00000284024	0.000241781158073
ENSG00000165029	0.005838226408221
ENSG00000135446	0.000116917978109
ENSG00000163347	0.001402510173945
ENSG00000100473	0.009833332415159
ENSG00000113212	0.012251519876629
ENSG00000122952	2.06E-05
ENSG00000068745	4.64E-05
ENSG00000213160	0.000389443920604
ENSG00000007923	0.003440468523475
ENSG00000119185	0.00041901273831
ENSG00000138031	0.003586429712467
ENSG00000124571	0.000800520349468
ENSG00000119686	0.002650504806758
ENSG00000112208	0.004193630798646
ENSG00000102805	0.004063908710018
ENSG00000141219	0.001015401114737
ENSG00000160131	0.000149997106531
ENSG00000184307	0.003960962968591
ENSG00000196187	0.000296704511662
ENSG00000133488	0.04878115756355
ENSG00000256061	0.004909676950686
ENSG00000168564	0.002423969180303
ENSG00000204147	0.00023081725709
ENSG00000169047	0.000911606599973
ENSG00000285292	0.000355610758331
ENSG00000033050	0.000355610758331
ENSG00000262473	0.000281883349863
ENSG00000159131	0.000281883349863
ENSG00000070476	0.0041795876402
ENSG00000176894	0.001417128638671
ENSG00000087448	0.000123901993272
ENSG00000134283	0.00943556969548
ENSG00000171566	0.000985246041013
ENSG00000114126	0.019751412417253
ENSG00000078081	0.000188893740522
ENSG00000120675	0.028725250216738
ENSG00000185480	0.000577918941099
ENSG00000185238	0.000270041513829
ENSG00000151612	0.003344126491273
ENSG00000166263	0.00373403794413
ENSG00000166741	0.018336912419584
ENSG00000109572	0.000416352558487
ENSG00000147679	0.006765865340305
ENSG00000178966	0.002932611968321
ENSG00000196782	0.005467111262174
ENSG00000159459	0.000140053337023
ENSG00000176903	0.000105294729741
ENSG00000108947	0.012538136172628
ENSG00000106305	0.000255960834491
ENSG00000115541	0.000117889145568
ENSG00000139725	0.000598187135524
ENSG00000115415	0.0102238416258
ENSG00000189306	0.001175740034653
ENSG00000111906	0.002604821304981
ENSG00000120437	0.001035457764161
ENSG00000151923	0.000158692386895
ENSG00000198369	0.001159602772275
ENSG00000206075	0.001079658256558
ENSG00000134900	0.001140330527978
ENSG00000169299	0.000386298212348
ENSG00000079805	0.021673167953571
ENSG00000177082	0.023683602367054
ENSG00000141551	0.001208907210033
ENSG00000138190	0.004528716192113
ENSG00000163577	0.007153440027181
ENSG00000115415	0.046785309272587
ENSG00000121897	0.00387889693539
ENSG00000131507	0.000249465882052
ENSG00000056736	0.008092074453964
ENSG00000042317	0.035214150418102
ENSG00000285250	0.00101307899131
ENSG00000175806	0.00101307899131
ENSG00000103018	0.005404724548676
ENSG00000164953	0.006117321696102
ENSG00000103021	0.002607398969156
ENSG00000157240	0.028851762983121
ENSG00000273899	0.002591022144601
ENSG00000149582	0.029814232130246
ENSG00000163002	6.85E-05
ENSG00000139436	0.000367338154761
ENSG00000256061	0.001331919632393
ENSG00000115415	0.006797179850665
ENSG00000139163	0.000393307024243
ENSG00000123983	5.03E-05
ENSG00000282003	0.000277220671808
ENSG00000126216	0.000277220671808
ENSG00000140365	0.001115433963173
ENSG00000150768	2.93E-05
ENSG00000167840	0.000765125389052
ENSG00000162664	0.001382064092153
ENSG00000163938	0.016548332781821
ENSG00000132603	0.000199822554704
ENSG00000282880	0.034859335081718
ENSG00000162885	0.034859335081718
ENSG00000188895	0.000140534055354
ENSG00000006468	0.001944775907381
ENSG00000160785	9.71E-05
ENSG00000130638	0.010247894651561
ENSG00000166436	0.047941337968079
ENSG00000058056	0.000218982387869
ENSG00000185515	0.00778545786742
ENSG00000108528	0.000728798370798
ENSG00000164077	0.022055080281066
ENSG00000288146	0.004717450962105
ENSG00000184967	0.004717450962105
ENSG00000127324	8.74E-05
ENSG00000147586	2.71E-05
ENSG00000119927	0.002197568672737
ENSG00000261832	0.002131303118916
ENSG00000188603	0.002131303118916
ENSG00000143420	3.41E-05
ENSG00000156587	0.00028803340767
ENSG00000259431	0.00288300839401
ENSG00000197442	0.005105638478908
ENSG00000007168	0.001445886716107
ENSG00000163933	0.001401293598893
ENSG00000182473	0.000120996294232
ENSG00000172936	8.34E-05
ENSG00000134775	0.000591143603145
ENSG00000256646	0.00266774763455
ENSG00000106588	0.00266774763455
ENSG00000182180	0.000180316277685
ENSG00000136937	2.4E-05
ENSG00000102738	6.18E-05
ENSG00000007923	4.82E-05
ENSG00000129173	0.001106076035805
ENSG00000137760	0.009879387696236
ENSG00000104299	0.00285746895055
ENSG00000198176	0.000379772509374
ENSG00000163947	0.000256354885638
ENSG00000117983	0.020470780710997
ENSG00000133316	0.000635906382266
ENSG00000137055	0.007100125132786
ENSG00000221829	0.000296861658833
ENSG00000277222	0.037801418235114
ENSG00000011114	0.037801418235114
ENSG00000102048	8.9E-05
ENSG00000181523	0.001616362309164
ENSG00000174446	0.000107306762875
ENSG00000132570	0.02656460885331
ENSG00000138095	2.71E-05
ENSG00000145604	0.002953011009263
ENSG00000187824	0.035092401093103
ENSG00000196628	0.001094593767453
ENSG00000086200	0.000944263007337
ENSG00000005882	0.007005179984843
ENSG00000138036	0.000488824306081
ENSG00000163006	0.014478419768059
ENSG00000161888	0.003021896428335
ENSG00000135778	0.000160156716193
ENSG00000112081	0.001271073456493
ENSG00000116793	0.00103251086278
ENSG00000163815	0.001848160183827
ENSG00000143924	0.001350825225477
ENSG00000100823	2.63E-05
ENSG00000137962	0.000296773358152
ENSG00000125703	0.00996089548679
ENSG00000136161	0.000225641550104
ENSG00000160688	4.22E-05
ENSG00000083099	0.001332842058273
ENSG00000184261	0.00041188061723
ENSG00000180425	0.017747963654257
ENSG00000075651	0.009897523164215
ENSG00000088756	0.004290329797922
ENSG00000174842	0.00075699066471
ENSG00000179409	0.000829339174808
ENSG00000155393	0.000396411313323
ENSG00000186141	0.00034741121369
ENSG00000288210	0.001229430432337
ENSG00000105011	0.001229430432337
ENSG00000174442	0.000302819790499
ENSG00000123297	4.66E-05
ENSG00000198074	0.044362836283847
ENSG00000093183	0.001310447349608
ENSG00000091140	0.003372877235111
ENSG00000165983	0.004220671537929
ENSG00000283018	0.000166591310889
ENSG00000128626	0.000166591310889
ENSG00000153944	0.00047030166323
ENSG00000130119	0.002437984801964
ENSG00000161813	0.000987639650732
ENSG00000185088	0.004109513415702
ENSG00000169217	0.003108572686632
ENSG00000109738	0.00411456758805
ENSG00000228716	0.001313753666128
ENSG00000119537	0.018025114573239
ENSG00000159267	0.015102303941566
ENSG00000109572	0.003053222244529
ENSG00000081087	0.023391177144977
ENSG00000073464	0.024948064075344
ENSG00000160050	0.004756560457829
ENSG00000185085	0.000160156716193
ENSG00000145029	0.000558205486499
ENSG00000186469	0.000420419615818
ENSG00000125676	0.007949048198236
ENSG00000162599	0.024897658223889
ENSG00000198554	0.00539119186093
ENSG00000112312	5.97E-05
ENSG00000175471	0.000243565954968
ENSG00000006625	0.000182857590179
ENSG00000125877	0.000282677394005
ENSG00000166411	1.87E-05
ENSG00000262473	0.000534578954095
ENSG00000159131	0.000534578954095
ENSG00000156521	0.005679279611637
ENSG00000169255	0.000418659996797
ENSG00000170619	2.6E-05
ENSG00000158234	0.001283941499004
ENSG00000018510	0.00198340463499
ENSG00000182541	0.018545835186467
ENSG00000196628	0.027902109724984
ENSG00000182473	0.000770343090505
ENSG00000088205	0.001529413398141
ENSG00000111602	0.001021256233138
ENSG00000135372	0.000322194259372
ENSG00000125398	0.000134597670859
ENSG00000181924	0.000137794888231
ENSG00000269955	0.000849018809002
ENSG00000146963	0.000849018809002
ENSG00000243958	0.000472240624951
ENSG00000239836	0.000472240624951
ENSG00000242711	0.000472240624951
ENSG00000243594	0.000472240624951
ENSG00000240508	0.000472240624951
ENSG00000240118	0.000472240624951
ENSG00000243067	0.000472240624951
ENSG00000240065	0.000472240624951
ENSG00000196700	0.000345737885997
ENSG00000141905	0.039537653261028
ENSG00000029639	0.000202794631917
ENSG00000115526	0.004025039211449
ENSG00000137133	7.43E-05
ENSG00000106571	0.001989698663837
ENSG00000117054	0.000163561845968
ENSG00000120820	0.001433509896965
ENSG00000148411	0.000120128723158
ENSG00000242110	0.006425102570765
ENSG00000188315	0.001037995189014
ENSG00000169255	0.003538726819404
ENSG00000203668	0.000280980587785
ENSG00000116455	0.002806499155776
ENSG00000111859	0.001815345816819
ENSG00000141219	0.011219301094824
ENSG00000174606	0.000141320267662
ENSG00000166226	0.000102500605088
ENSG00000139726	2.4E-05
ENSG00000112146	0.000136461991088
ENSG00000109689	0.001332842058273
ENSG00000203943	0.011773906219544
ENSG00000181523	0.002079397330273
ENSG00000198707	0.036734684682554
ENSG00000162599	0.004312635993912
ENSG00000283447	0.008092563253252
ENSG00000023228	0.008092563253252
ENSG00000145907	0.000118963806283
ENSG00000137574	0.00756174006471
ENSG00000143374	0.000413759019176
ENSG00000089050	0.003525573636077
ENSG00000120802	4.4E-05
ENSG00000133704	0.003780543198691
ENSG00000116127	0.00130557524983
ENSG00000157184	0.000303555640051
ENSG00000178075	0.009637507713451
ENSG00000171103	9.26E-05
ENSG00000198105	0.028417514565913
ENSG00000147679	0.002488662298229
ENSG00000198825	0.001401293598893
ENSG00000138744	0.000335855523665
ENSG00000115946	0.001189596573481
ENSG00000151338	0.001972183072993
ENSG00000086200	0.003239114669982
ENSG00000100297	7.22E-05
ENSG00000167670	0.007881464996466
ENSG00000164163	3.43E-05
ENSG00000288130	0.001166253692665
ENSG00000090905	0.001166253692665
ENSG00000184083	0.000122810959936
ENSG00000259494	0.000195445803895
ENSG00000082212	0.001635931462171
ENSG00000126249	0.00092971217963
ENSG00000029725	0.024120427645774
ENSG00000137168	0.000358049360402
ENSG00000250312	0.005557593895662
ENSG00000174206	0.002477202634127
ENSG00000142185	0.008658562784453
ENSG00000134809	0.000160789297391
ENSG00000064115	0.001894261582633
ENSG00000104783	6.99E-05
ENSG00000186891	0.021913007834894
ENSG00000162408	0.000234130136203
ENSG00000157064	0.03071402857836
ENSG00000171757	0.008290260240747
ENSG00000120832	0.000696089513315
ENSG00000146463	5.24E-05
ENSG00000173065	0.001683714307091
ENSG00000143947	0.001571594891487
ENSG00000172244	0.000124408025673
ENSG00000164687	0.000558591975423
ENSG00000146376	0.000542822990004
ENSG00000079215	0.000816823746292
ENSG00000170425	0.000226063979621
ENSG00000164039	0.000371832052379
ENSG00000148737	0.000127624945585
ENSG00000036257	0.033576925604186
ENSG00000120942	0.000247013279747
ENSG00000166974	0.00349929895508
ENSG00000170088	0.002508809102514
ENSG00000284868	1.1E-05
ENSG00000157379	1.1E-05
ENSG00000131467	0.000100083134528
ENSG00000137843	0.00364473842152
ENSG00000285248	6.62E-05
ENSG00000196497	6.62E-05
ENSG00000020922	6.9E-05
ENSG00000119596	0.000348309944816
ENSG00000136197	0.000341061886658
ENSG00000256646	0.000341061886658
ENSG00000137040	0.000263576516145
ENSG00000137124	0.002689708578224
ENSG00000076706	0.009785934353781
ENSG00000095261	9.67E-05
ENSG00000082269	0.00175714956461
ENSG00000035687	0.000258117387033
ENSG00000114646	0.001208324707397
ENSG00000196511	0.00912448872715
ENSG00000113119	0.01330432788326
ENSG00000095209	0.000330744053084
ENSG00000111110	0.000392260393784
ENSG00000170619	5.56E-05
ENSG00000166801	0.000100157698499
ENSG00000135521	6.5E-05
ENSG00000128694	0.000127748141959
ENSG00000148824	0.01136577955616
ENSG00000119977	0.011873915277322
ENSG00000162813	0.002628598900926
ENSG00000146376	0.005913233883329
ENSG00000174197	0.011509458442062
ENSG00000169299	0.000165416593378
ENSG00000003989	0.000460040609803
ENSG00000198131	0.000218982387869
ENSG00000123297	0.000969437365427
ENSG00000262473	0.000196632578679
ENSG00000159131	0.000196632578679
ENSG00000141642	0.01924795547397
ENSG00000198130	0.000275101175361
ENSG00000280568	0.016341068714544
ENSG00000197782	0.016341068714544
ENSG00000100580	0.004097656446473
ENSG00000198162	0.001052646935274
ENSG00000178821	0.001285293552499
ENSG00000132780	0.001821169606332
ENSG00000177613	0.000457554231033
ENSG00000142875	5.45E-05
ENSG00000132763	0.023343752664261
ENSG00000172915	0.018695560551833
ENSG00000185515	0.000113713765996
ENSG00000162241	0.034652123596525
ENSG00000041802	0.001616362309164
ENSG00000146054	0.000181648811618
ENSG00000186318	0.000861243302156
ENSG00000122873	8.16E-05
ENSG00000105948	0.013321237326674
ENSG00000115946	2.51E-05
ENSG00000186470	0.002434632541209
ENSG00000148459	0.007179656622495
ENSG00000239672	1.26E-05
ENSG00000183665	0.001687451243065
ENSG00000185515	0.00020687514587
ENSG00000108176	0.000860540617697
ENSG00000241399	9.67E-05
ENSG00000198700	0.001031247646304
ENSG00000155329	0.002411062922237
ENSG00000145882	0.005357134766284
ENSG00000140365	0.00011483573667
ENSG00000106077	7.36E-05
ENSG00000099810	0.000443521110209
ENSG00000163577	0.015003326093628
ENSG00000155034	0.007006399258223
ENSG00000165209	0.00433642761149
ENSG00000162688	0.000254250744235
ENSG00000262102	0.009894053379125
ENSG00000171451	0.009894053379125
ENSG00000103534	0.049033532609349
ENSG00000101003	1.82E-05
ENSG00000186472	0.021460604433896
ENSG00000107789	7.52E-05
ENSG00000185480	0.001193351899923
ENSG00000162946	0.002102441890334
ENSG00000137806	0.001015247594286
ENSG00000175040	0.000267185941826
ENSG00000145604	9E-05
ENSG00000155016	5.39E-05
ENSG00000223496	0.002462798609064
ENSG00000089335	0.00076235522296
ENSG00000188690	0.001541374998438
ENSG00000175893	0.010406296819391
ENSG00000277462	0.008519141540328
ENSG00000135931	0.004644803948689
ENSG00000198130	0.000161717905257
ENSG00000116793	0.010203407467885
ENSG00000149554	0.000140482922804
ENSG00000168461	0.000379358230041
ENSG00000084073	2.35E-05
ENSG00000100478	0.002275561568938
ENSG00000275723	0.000914742799935
ENSG00000161048	0.000914742799935
ENSG00000135423	0.013646961642112
ENSG00000150977	0.000238337698621
ENSG00000144355	0.004504940974137
ENSG00000181938	0.000314966233005
ENSG00000123700	0.006398289349813
ENSG00000160216	0.00130557524983
ENSG00000253293	0.000339754078695
ENSG00000163214	0.027245692344929
ENSG00000166181	0.016081189089068
ENSG00000148429	0.00107551123275
ENSG00000151552	0.000259326533979
ENSG00000119414	0.00081848780783
ENSG00000134853	0.004206261936897
ENSG00000041802	0.000165416593378
ENSG00000005882	3.33E-05
ENSG00000135299	0.004959974831659
ENSG00000167085	9.05E-05
ENSG00000144635	0.001439740147959
ENSG00000132329	0.000216087036216
ENSG00000163565	0.004461052190513
ENSG00000213463	0.001148628939363
ENSG00000100478	0.009154242102397
ENSG00000072210	0.000119021957826
ENSG00000116560	0.000209836499832
ENSG00000106443	1.51E-05
ENSG00000139910	0.004455525552688
ENSG00000163539	0.006582492238345
ENSG00000106355	0.002018652820981
ENSG00000006468	8.05E-05
ENSG00000070785	0.00040855131225
ENSG00000167528	0.000826087187793
ENSG00000168906	0.000106644595303
ENSG00000109654	0.007843156803691
ENSG00000161513	0.015076492933068
ENSG00000242485	0.031468125900412
ENSG00000154639	7.53E-05
ENSG00000160959	0.00037596195402
ENSG00000109572	0.002651733666612
ENSG00000125818	0.004559054588133
ENSG00000169047	0.001531695590516
ENSG00000186462	0.021891120523251
ENSG00000129295	0.003772523212143
ENSG00000147224	0.000505211122529
ENSG00000108578	0.002336508898279
ENSG00000116560	0.00026696628365
ENSG00000148737	0.000196460828252
ENSG00000120820	0.004764869464064
ENSG00000048162	2.92E-05
ENSG00000136827	0.000621504024936
ENSG00000150768	0.000162022289761
ENSG00000106689	0.033097111326042
ENSG00000037897	0.001603448636781
ENSG00000184178	0.00442259362581
ENSG00000144043	9.52E-05
ENSG00000129028	7E-05
ENSG00000154217	0.002960942840181
ENSG00000076248	0.0001494854562
ENSG00000142166	0.000873253433954
ENSG00000130347	0.002907472057407
ENSG00000101811	0.004469038748334
ENSG00000205060	0.012619335432159
ENSG00000171823	0.003593429360881
ENSG00000196628	0.000523200945493
ENSG00000100523	0.003755899879808
ENSG00000141540	2.98E-05
ENSG00000139405	0.000365112006104
ENSG00000048162	0.00071828626315
ENSG00000109436	9.28E-05
ENSG00000108094	0.004377721454815
ENSG00000136197	0.001509245893756
ENSG00000256646	0.001509245893756
ENSG00000139737	0.003159403363279
ENSG00000103174	0.003026643171693
ENSG00000006042	0.000267432262297
ENSG00000132600	0.002055444637129
ENSG00000214941	0.000570324065219
ENSG00000110104	6.18E-05
ENSG00000185127	0.000147885644836
ENSG00000282956	0.009821782244632
ENSG00000151276	0.009821782244632
ENSG00000197362	0.000951711799754
ENSG00000137074	2.16E-05
ENSG00000029639	6.27E-05
ENSG00000186666	0.006912776394297
ENSG00000148737	6.18E-05
ENSG00000088727	0.00051441773215
ENSG00000147224	1.1E-05
ENSG00000131467	7.86E-05
ENSG00000167333	0.000595193054459
ENSG00000154217	0.000335306702902
ENSG00000159445	0.000744434733822
ENSG00000132825	0.002314169055226
ENSG00000071994	0.027610118434909
ENSG00000167384	0.019190061646332
ENSG00000168079	0.000218982387869
ENSG00000027001	0.000817094426007
ENSG00000284103	0.001959690293773
ENSG00000288558	0.001959690293773
ENSG00000105865	0.001959690293773
ENSG00000146701	0.000201043058373
ENSG00000167118	0.004969620745485
ENSG00000198934	0.000393945350098
ENSG00000110090	0.002056139144837
ENSG00000139163	0.019223278751985
ENSG00000114126	0.002009920148563
ENSG00000093217	0.001044174177784
ENSG00000083099	0.000649435331684
ENSG00000184304	0.005363749623071
ENSG00000141574	0.000260389580734
ENSG00000146243	0.025877577036276
ENSG00000169019	0.000270041513829
ENSG00000213463	0.000261787454188
ENSG00000115415	0.011527918351297
ENSG00000181027	0.000781116888789
ENSG00000129514	0.000366228879248
ENSG00000197565	0.004860744822819
ENSG00000196981	0.001989698663837
ENSG00000128928	3.41E-05
ENSG00000139405	0.000405742921466
ENSG00000114026	0.0138674764485
ENSG00000149809	0.000970252420598
ENSG00000172260	0.049277172230239
ENSG00000105364	0.000429024009471
ENSG00000167272	3.06E-05
ENSG00000047579	0.00107551123275
ENSG00000103037	0.035457346856878
ENSG00000169609	0.003842841897646
ENSG00000198168	0.001315325830551
ENSG00000117543	0.006839671730389
ENSG00000103005	0.002141906782794
ENSG00000115539	0.000365379755769
ENSG00000086696	0.000770047718663
ENSG00000058729	0.002317344443317
ENSG00000261459	0.049509694301652
ENSG00000169955	0.049509694301652
ENSG00000108439	0.001439740147959
ENSG00000162341	0.000447109959537
ENSG00000135966	0.000453679089181
ENSG00000197299	0.000935816665661
ENSG00000128928	0.000319401094236
ENSG00000094804	0.001989638568898
ENSG00000111554	0.001085231492189
ENSG00000169255	0.000933621995872
ENSG00000138035	0.000394126128687
ENSG00000140854	0.003200750366288
ENSG00000175893	0.035617843510745
ENSG00000117009	0.037183374820751
ENSG00000114770	0.003577014265004
ENSG00000170365	3.61E-05
ENSG00000118276	0.023391177144977
ENSG00000162408	6.11E-05
ENSG00000167220	0.000214202404524
ENSG00000144331	0.004566911598543
ENSG00000235692	0.012472974016923
ENSG00000206283	0.012472974016923
ENSG00000237335	0.012472974016923
ENSG00000224782	0.012472974016923
ENSG00000204220	0.012472974016923
ENSG00000099783	1.61E-05
ENSG00000197937	0.001082658319683
ENSG00000021776	0.004246840372558
ENSG00000173638	0.000313702027027
ENSG00000018408	0.000337830940714
ENSG00000131368	6.85E-05
ENSG00000128694	0.000591143603145
ENSG00000136144	0.011035017718442
ENSG00000095002	0.000289722711801
ENSG00000162086	0.0013007972145
ENSG00000159399	0.00834155426202
ENSG00000244045	0.000791289906037
ENSG00000189046	0.003784192837243
ENSG00000135931	0.000982266758318
ENSG00000114491	0.000767277232064
ENSG00000104450	0.000416293491874
ENSG00000130348	0.000688380888555
ENSG00000108064	0.006739450460967
ENSG00000139291	0.005528474868261
ENSG00000083635	0.000424184037759
ENSG00000205060	0.00010823481678
ENSG00000130713	0.0094287248563
ENSG00000275397	0.011262625543564
ENSG00000278535	0.011262625543564
ENSG00000127124	0.004695007192713
ENSG00000111331	0.027736381727184
ENSG00000196418	0.001277700046645
ENSG00000215440	0.011686029348955
ENSG00000091127	6.56E-05
ENSG00000259956	0.000158897088769
ENSG00000167112	0.000284618093488
ENSG00000170619	6.34E-05
ENSG00000275723	0.000172980463015
ENSG00000161048	0.000172980463015
ENSG00000147592	0.000126372818197
ENSG00000146776	0.013290350657821
ENSG00000166451	0.00155748451153
ENSG00000099810	0.00261513566964
ENSG00000187790	0.006843255380825
ENSG00000164114	0.000370554606356
ENSG00000164251	0.000551708052849
ENSG00000128951	9.28E-05
ENSG00000285301	0.000128847147196
ENSG00000261236	0.000128847147196
ENSG00000011376	0.000258406420583
ENSG00000135763	0.024545653936772
ENSG00000115415	0.0127288252623
ENSG00000135778	0.00107551123275
ENSG00000142039	0.000667028185149
ENSG00000144331	0.028384912062362
ENSG00000149483	9.67E-05
ENSG00000082516	0.005960274892556
ENSG00000138794	0.003944020587006
ENSG00000182986	0.000623566809633
ENSG00000150768	0.000103773661459
ENSG00000168496	0.000110443697191
ENSG00000153721	0.016333057995463
ENSG00000156374	0.000337955709802
ENSG00000110713	0.005629971458439
ENSG00000275333	0.001518542947378
ENSG00000112584	0.001518542947378
ENSG00000168827	0.00158759974147
ENSG00000153898	0.007476185197679
ENSG00000148950	0.000558205486499
ENSG00000106144	0.045796478095756
ENSG00000158186	0.000369051438512
ENSG00000133597	0.000509089315514
ENSG00000027001	0.000304661610551
ENSG00000174606	7.91E-05
ENSG00000196628	0.009620624994916
ENSG00000285292	0.000484313680888
ENSG00000033050	0.000484313680888
ENSG00000148187	0.000489431553516
ENSG00000114491	7E-05
ENSG00000102271	0.047802974833397
ENSG00000163492	0.031303102491401
ENSG00000083635	0.000204094592348
ENSG00000125398	3.99E-05
ENSG00000118997	0.008880728903732
ENSG00000132436	4.9E-05
ENSG00000186283	0.000237495038742
ENSG00000154127	0.002800277310852
ENSG00000277429	0.00219974367957
ENSG00000275581	0.00219974367957
ENSG00000278839	0.00219974367957
ENSG00000205572	0.00219974367957
ENSG00000172058	0.00219974367957
ENSG00000152455	0.00026730736779
ENSG00000156253	0.000288211799179
ENSG00000006757	0.005879048401219
ENSG00000132646	0.000197788403127
ENSG00000188313	0.005955496547247
ENSG00000250120	0.001333757928296
ENSG00000114648	0.012418471717541
ENSG00000072210	0.000136461991088
ENSG00000171723	0.003141802680742
ENSG00000081692	0.002717241990632
ENSG00000154114	0.002578639858913
ENSG00000121390	0.000210336534845
